Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,Sales
HP,Notebook,8,1.48,11.4423605,0,0,157.3505121,Intel Core i7,0,1000,Intel,Windows,32683
Lenovo,Notebook,8,1.4,10.83096982,0,1,165.6321181,Intel Core i3,0,256,Intel,Windows,34675
Lenovo,Notebook,8,2.3,10.79010392,0,1,141.2119981,Intel Core i5,0,256,Intel,Windows,29214
Asus,Netbook,4,1.2,9.804506644,0,0,135.0942112,Other Intel Processor,0,0,Intel,Windows,28064
HP,Notebook,8,1.91,10.40365014,0,0,100.4546699,Intel Core i5,0,256,AMD,Windows,20171
Lenovo,2 in 1 Convertible,8,1.4,11.35269474,1,1,158.4825302,Intel Core i5,0,256,Intel,Windows,32957
Lenovo,Notebook,4,2.1,9.6760046,0,0,111.9352036,Other Intel Processor,500,0,Intel,Windows,22906
Lenovo,Netbook,4,1.25,9.555290852,0,0,135.0942112,Other Intel Processor,0,16,Intel,Others,28120
Lenovo,Notebook,8,1.44,10.83096982,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34675
Asus,Notebook,8,2,11.08544049,0,0,141.2119981,Intel Core i7,1000,256,Intel,Windows,29148
Acer,Notebook,4,2.2,10.39392596,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,29303
HP,Ultrabook,8,1.34,11.16321819,0,1,165.6321181,Intel Core i7,0,512,Intel,Windows,34601
Lenovo,Gaming,8,2.4,11.0222083,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Others,29162
Dell,Ultrabook,8,1.29,10.77684406,1,1,165.6321181,Intel Core i5,0,128,Intel,Windows,34687
Acer,Notebook,4,2.2,10.43546548,0,0,141.2119981,Intel Core i7,500,0,Nvidia,Windows,29293
Dell,Notebook,8,2.18,10.70418964,0,0,141.2119981,Intel Core i5,1000,0,Intel,Windows,29233
Dell,Notebook,16,2.2,11.08154402,0,0,141.2119981,Intel Core i7,2000,256,AMD,Windows,29149
Xiaomi,Notebook,16,1.95,11.21975283,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Others,29118
Asus,Netbook,2,1.1,9.476819237,0,0,135.0942112,Other Intel Processor,0,0,Intel,Windows,28138
HP,Notebook,4,2.04,10.23221277,1,0,100.4546699,Intel Core i5,1000,0,Intel,Windows,20209
Asus,Gaming,24,2.24,11.97120463,0,0,141.2119981,Intel Core i7,0,512,Nvidia,Windows,28949
HP,Notebook,8,2.04,10.76565826,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,29219
Asus,Gaming,16,3,11.29144453,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25993
Lenovo,Gaming,8,3.2,11.219074,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29118
HP,Ultrabook,8,1.32,11.219074,0,1,165.6321181,Intel Core i7,0,256,Intel,Windows,34588
Dell,Notebook,8,1.64,11.12996542,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32753
HP,Notebook,4,1.63,10.5108023,0,0,100.4546699,Intel Core i3,0,128,Intel,Windows,20147
Dell,Notebook,8,2.8,10.76565826,0,1,127.3356746,Intel Core i5,1000,128,AMD,Others,26111
Lenovo,Notebook,8,2.02,11.17598592,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32743
Lenovo,Notebook,4,2.2,10.65892197,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29243
Lenovo,Notebook,8,2.2,10.10461124,0,0,100.4546699,Intel Core i3,2000,0,Nvidia,Others,20238
Dell,Notebook,4,2.3,10.34717287,0,0,141.2119981,Intel Core i5,500,0,AMD,Windows,29313
Dell,Notebook,8,1.9,11.20322352,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29121
Dell,Gaming,16,4.42,11.98617623,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,25838
Toshiba,Notebook,8,2,10.73249342,0,1,141.2119981,Intel Core i5,500,0,Intel,Windows,29227
Asus,Notebook,8,2,11.14491104,0,1,282.4239962,Intel Core i7,1000,256,Nvidia,Windows,60766
Mediacom,Notebook,4,1.2,9.88635767,0,1,165.6321181,Other Intel Processor,0,32,Intel,Windows,34887
Asus,Gaming,8,2.3,11.38348535,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,29081
Dell,Notebook,8,1.93,11.19739685,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29123
Dell,Notebook,8,2.2,10.65693,0,0,141.2119981,Intel Core i5,0,256,AMD,Windows,29244
HP,Notebook,4,1.86,9.96449738,0,0,141.2119981,Other Intel Processor,0,256,Intel,Windows,29399
HP,Gaming,12,2.62,11.47054726,0,0,127.3356746,Intel Core i7,1000,0,Nvidia,Windows,25953
Lenovo,Notebook,8,1.87,10.73132995,0,1,157.3505121,Intel Core i7,0,256,Nvidia,Windows,32842
Dell,Ultrabook,8,1.2,11.219074,1,0,276.0535301,Intel Core i7,0,256,Intel,Windows,59322
Dell,Notebook,4,1.6,10.5766145,0,0,157.3505121,Intel Core i3,0,128,Intel,Windows,32877
HP,Ultrabook,8,1.34,11.01872094,0,1,276.0535301,Intel Core i7,0,256,Intel,Windows,59367
Acer,Gaming,8,2.4,10.65766962,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Others,29244
Asus,Notebook,4,2,9.830632948,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,20299
HP,Notebook,4,2.1,10.5344678,0,0,141.2119981,Intel Core i3,0,128,Intel,Windows,29271
Lenovo,Notebook,4,1.87,10.64124474,0,0,157.3505121,Intel Core i5,500,0,Intel,Windows,32862
Lenovo,Notebook,4,2.15,10.11188321,0,0,141.2119981,Intel Core i5,1000,0,Intel,Others,29366
HP,Notebook,4,1.86,9.959497307,0,0,141.2119981,Intel Core i3,500,0,Intel,Windows,29400
Lenovo,Notebook,8,1.99,11.43085951,0,1,141.2119981,Intel Core i7,0,512,Intel,Windows,29070
Lenovo,Notebook,4,2.2,10.18816712,0,0,141.2119981,Intel Core i3,0,128,Intel,Windows,29349
Dell,Notebook,8,1.9,10.99395387,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29168
Dell,Gaming,16,4.42,11.87619764,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25862
HP,Notebook,8,2.65,10.27478597,0,0,106.1130621,Intel Core i3,1000,0,Intel,Windows,21467
HP,Notebook,8,2.63,11.13017638,0,0,127.3356746,Intel Core i7,1000,0,Nvidia,Windows,26030
Asus,Notebook,4,2,9.387207078,0,0,100.4546699,Other Intel Processor,500,0,Intel,Others,20399
Mediacom,Notebook,4,1.35,9.516824571,0,1,165.6321181,Other Intel Processor,0,0,Intel,Windows,34969
Lenovo,Notebook,6,2.8,10.83096982,0,0,106.1130621,Intel Core i7,1000,128,Nvidia,Windows,21343
HP,Notebook,6,1.91,10.3192657,0,1,141.2119981,AMD Processor,0,128,AMD,Windows,29319
Dell,Notebook,4,2.18,10.40188766,0,0,100.4546699,Intel Core i3,1000,0,AMD,Windows,20171
Acer,2 in 1 Convertible,4,1.25,9.830632948,1,1,189.9057905,Other Intel Processor,0,0,Intel,Windows,40336
Lenovo,Notebook,4,2.05,10.42128085,0,0,141.2119981,Intel Core i3,0,128,Intel,Windows,29297
HP,Ultrabook,16,1.16,11.55880855,1,1,276.0535301,Other Intel Processor,0,512,Intel,Windows,59246
Lenovo,Notebook,8,3.4,11.9815952,0,1,127.3356746,Intel Core i7,0,256,Nvidia,Windows,25839
Asus,Notebook,8,2.5,10.70777173,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,29232
Dell,Ultrabook,8,1.21,11.35269474,1,1,331.2642361,Intel Core i5,0,128,Intel,Windows,71660
Dell,Notebook,4,1.93,10.8414521,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20073
Fujitsu,Notebook,8,2.2,10.58085895,0,0,100.4546699,Intel Core i5,1000,0,Intel,Windows,20131
Lenovo,Notebook,4,2.2,9.816202684,0,0,141.2119981,Other Intel Processor,500,0,Intel,Windows,29432
Lenovo,Notebook,4,2.02,10.87326597,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,22637
HP,Workstation,8,3.14,11.50442491,0,0,106.1130621,Intel Core i5,500,0,Nvidia,Windows,21192
HP,Notebook,8,1.94,9.93914037,0,0,111.9352036,Other Intel Processor,2000,0,Intel,Windows,22847
HP,Notebook,6,1.95,10.45099374,0,1,141.2119981,AMD Processor,0,256,AMD,Windows,29290
Lenovo,Notebook,8,2.3,10.69698673,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29235
Lenovo,Notebook,4,2.05,10.50497986,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows,29278
Mediacom,Notebook,4,1.4,9.493013923,0,0,157.3505121,Other Intel Processor,0,32,Intel,Windows,33120
Toshiba,Ultrabook,16,1.24,11.50657736,1,0,157.3505121,Intel Core i7,0,512,Intel,Windows,32669
Lenovo,Gaming,32,4.6,11.86276961,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25865
MSI,Gaming,16,4.14,11.88725155,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,Windows,25860
Dell,Notebook,8,2.2,10.59431336,0,0,141.2119981,Intel Core i7,0,256,AMD,Others,29258
Mediacom,Notebook,4,1.45,9.93914037,0,1,157.3505121,Other Intel Processor,0,32,Intel,Windows,33020
Dell,Notebook,8,1.9,10.89180021,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20062
HP,Notebook,4,1.49,10.55342238,0,0,165.6321181,Intel Core i3,0,128,Intel,Windows,34737
Dell,Notebook,16,1.93,11.31340248,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29097
Dell,Netbook,4,1.26,9.662536383,0,0,135.0942112,Other Intel Processor,0,0,Intel,Others,28096
MSI,Gaming,16,4.5,11.73730601,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,25894
HP,Gaming,16,3.78,11.28744719,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25994
Lenovo,Ultrabook,12,1.4,11.39793473,0,1,157.3505121,Intel Core i7,0,256,Intel,Windows,32693
Lenovo,Notebook,12,2.2,10.38737929,1,0,100.4546699,Intel Core i7,1000,0,Intel,Windows,20175
Asus,Gaming,8,2.73,11.45429585,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,Windows,25957
Asus,2 in 1 Convertible,8,2.2,10.58085895,1,0,100.4546699,Intel Core i5,1000,0,Intel,Windows,20131
Lenovo,Notebook,12,2.2,10.83096982,0,0,141.2119981,AMD Processor,0,512,AMD,Windows,29205
Dell,2 in 1 Convertible,4,1.39,10.37747822,1,0,135.0942112,Other Intel Processor,0,128,Intel,Windows,27936
Samsung,Notebook,16,2.5,11.41335615,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29074
Lenovo,Notebook,4,2.8,10.24654946,0,0,127.3356746,Intel Core i3,500,0,Intel,Others,26227
Lenovo,Notebook,8,2.29,10.10461124,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,20238
Lenovo,2 in 1 Convertible,8,1.37,11.58888601,1,1,165.6321181,Intel Core i7,0,512,Intel,Windows,34505
Lenovo,Notebook,8,1.7,11.2712961,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,32721
Dell,2 in 1 Convertible,8,1.34,11.39613993,1,0,176.2325736,Intel Core i5,0,256,Intel,Windows,36923
Dell,Workstation,8,2.06,11.45033321,1,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29066
HP,Notebook,8,1.84,11.08134716,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,29149
HP,Notebook,4,2.1,10.4805675,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,20154
Acer,Notebook,4,1.6,9.771618777,0,0,157.3505121,Other Intel Processor,0,0,Intel,Windows,33057
MSI,Gaming,16,4.14,11.67131902,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,25908
Dell,Notebook,4,2.18,10.11759843,0,0,100.4546699,Intel Core i3,1000,0,AMD,Others,20235
MSI,Gaming,16,1.8,11.71579055,0,0,282.4239962,Intel Core i7,2000,256,Nvidia,Windows,60638
Toshiba,Notebook,8,2.2,11.219074,0,1,141.2119981,Intel Core i7,0,256,Intel,Windows,29118
Lenovo,Notebook,6,2.4,10.31061528,0,0,141.2119981,Intel Core i5,1000,0,Intel,Windows,29321
Lenovo,2 in 1 Convertible,8,2,11.14491104,1,1,141.2119981,Intel Core i7,0,256,Intel,Windows,29135
Acer,Notebook,4,1.6,9.830632948,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,22871
Lenovo,Notebook,32,2.5,12.47234741,0,1,282.4239962,Other Intel Processor,0,1000,Nvidia,Windows,60469
Dell,Gaming,16,2.59,10.7543573,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29222
Dell,Notebook,4,2.18,10.07116034,0,0,100.4546699,Intel Core i3,1000,0,Intel,Others,20245
Dell,Notebook,4,2.25,9.858883415,0,0,100.4546699,Intel Core i3,1000,0,Intel,Others,20293
Dell,Notebook,4,1.93,10.74290415,0,0,100.4546699,Intel Core i5,500,0,Intel,Others,20095
Asus,Gaming,8,3,11.03860919,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,26050
Dell,Notebook,4,2.18,10.31944146,0,0,141.2119981,Intel Core i5,0,128,AMD,Others,29319
HP,Ultrabook,8,1.84,11.21190037,0,0,141.2119981,Intel Core i7,0,512,Intel,Windows,29120
MSI,Gaming,16,2.94,11.70215296,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29010
Acer,2 in 1 Convertible,4,1.25,9.913097231,1,1,135.0942112,Other Intel Processor,0,0,Intel,Others,28040
HP,Notebook,8,2.31,11.00021006,0,0,111.9352036,Intel Core i5,0,256,Intel,Windows,22609
Lenovo,Notebook,8,1.65,11.26517155,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32723
Dell,Notebook,4,2.2,10.62971355,0,0,141.2119981,Intel Core i5,1000,0,AMD,Windows,29250
Fujitsu,Notebook,8,2.2,10.65892197,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,20114
HP,Notebook,4,1.88,10.81289384,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20079
Lenovo,Notebook,8,2.2,10.77684406,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29217
Mediacom,Notebook,2,1.4,9.452024578,0,0,157.3505121,Other Intel Processor,0,0,Intel,Windows,33129
Lenovo,Notebook,4,2.2,10.12402932,0,0,141.2119981,Intel Core i5,0,128,Intel,Others,29363
Asus,2 in 1 Convertible,6,1.5,10.43548113,1,0,165.6321181,Intel Core i5,1000,0,Intel,Windows,34764
Dell,Notebook,8,2,11.48215281,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29059
Asus,Ultrabook,16,1.1,11.52517019,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,32664
Dell,Gaming,16,2.62,11.27468249,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29105
Lenovo,Notebook,4,1.8,10.69578118,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29235
Lenovo,Notebook,4,2.2,10.3368635,0,0,141.2119981,Intel Core i3,1000,0,Nvidia,Windows,29316
Asus,Notebook,8,2,9.964522443,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,20269
Asus,Notebook,8,1.99,10.78528442,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,29215
Dell,Ultrabook,8,1.23,11.50871983,1,0,276.0535301,Intel Core i5,0,256,Intel,Windows,59258
Lenovo,Notebook,2,1.42,9.493013923,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,22947
Lenovo,2 in 1 Convertible,8,1.37,11.44716313,1,1,165.6321181,Intel Core i7,0,256,Intel,Windows,34537
Dell,Notebook,16,2.06,11.75836829,1,0,282.4239962,Intel Core i7,0,1000,Nvidia,Windows,60629
Lenovo,Gaming,8,2.5,10.98677501,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29170
HP,Notebook,8,2.6,10.23111911,0,0,107.9856456,AMD Processor,1000,0,AMD,Windows,21897
Lenovo,Ultrabook,16,1.14,11.77940433,0,1,157.3505121,Intel Core i7,0,512,Intel,Windows,32607
Asus,Gaming,8,2.5,11.03946499,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Others,29158
Acer,Notebook,4,2.4,10.08480861,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,20242
Lenovo,Notebook,4,1.43,9.588689133,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,22925
Acer,Ultrabook,8,1.8,10.79884715,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,32827
Razer,Gaming,16,1.95,11.83844306,0,0,157.3505121,Intel Core i7,0,256,Nvidia,Windows,32594
Toshiba,Notebook,8,1.2,11.07641294,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34620
Lenovo,Ultrabook,8,1.36,11.3432696,0,1,176.2325736,Intel Core i7,0,256,Intel,Windows,36935
Asus,Gaming,32,3.8,11.91257852,0,1,127.3356746,Intel Core i7,0,512,Nvidia,Windows,25854
Acer,Gaming,8,2.4,10.53941655,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Others,29270
Dell,Ultrabook,8,1.2,11.25481089,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34580
MSI,Gaming,8,2.2,11.05878107,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29154
HP,Notebook,4,1.86,9.87518437,0,0,100.4546699,Intel Core i3,500,0,Intel,Others,20289
Toshiba,Notebook,8,2,10.9453517,0,1,141.2119981,Intel Core i5,500,0,Intel,Windows,29179
Dell,Notebook,8,2.2,10.79884715,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows,29212
Dell,Notebook,16,2.2,11.00994896,0,0,141.2119981,Intel Core i7,2000,256,AMD,Windows,29165
Lenovo,Gaming,8,3.31,11.06229896,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29153
Dell,Gaming,32,4.42,12.02988349,0,1,254.6713491,Intel Core i7,1000,512,Nvidia,Windows,54351
Dell,Notebook,8,1.56,11.08951714,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32762
Lenovo,Notebook,4,2.2,10.01343195,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,20258
Lenovo,Notebook,4,2.2,10.25782777,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows,29333
HP,Notebook,6,2.04,10.2652766,0,0,141.2119981,Intel Core i3,1000,0,AMD,Windows,29332
MSI,Gaming,8,2.7,11.27992229,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,25996
Toshiba,Notebook,4,2.1,10.1861611,0,0,100.4546699,Intel Core i3,0,128,Intel,Windows,20220
Dell,Notebook,8,2.06,10.83727237,0,0,141.2119981,Intel Core i5,1000,0,Intel,Windows,29203
HP,Notebook,8,2.1,10.58894524,0,0,141.2119981,Intel Core i7,1000,0,AMD,Windows,29259
Toshiba,Notebook,8,2,11.11283946,0,1,141.2119981,Intel Core i5,0,256,Intel,Windows,29142
Acer,Notebook,4,2.1,9.996584376,0,0,100.4546699,Intel Core i3,0,128,Intel,Others,20262
Microsoft,Ultrabook,8,1.252,11.50810434,1,0,200.8425599,Intel Core i7,0,256,Intel,Windows,42410
Lenovo,Notebook,8,1.9,10.68236224,0,0,141.2119981,Intel Core i5,1000,128,AMD,Windows,29238
Lenovo,2 in 1 Convertible,8,1.3,10.91675108,1,1,165.6321181,Intel Core i5,0,256,Intel,Windows,34656
Lenovo,Notebook,4,2.2,9.830632948,0,0,100.4546699,AMD Processor,0,128,AMD,Windows,20299
HP,2 in 1 Convertible,4,1.63,10.52521177,1,1,157.3505121,Intel Core i3,0,128,Nvidia,Windows,32888
MSI,Gaming,16,2.4,11.1410545,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29135
Asus,Ultrabook,8,1.1,11.00994896,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32780
HP,2 in 1 Convertible,8,1.4,10.18011879,1,0,135.0942112,Other Intel Processor,0,0,Intel,Others,27980
LG,Ultrabook,8,1.09,11.71579055,0,1,141.2119981,Intel Core i7,0,512,Intel,Windows,29007
Acer,Gaming,16,2.5,11.14491104,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,29135
MSI,Gaming,8,2.2,10.8812141,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,29194
Asus,Notebook,4,1.86,10.01343195,0,0,100.4546699,Other Intel Processor,0,128,Intel,Windows,20258
Dell,Gaming,16,3.21,11.60164378,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,29032
HP,Notebook,4,2.5,10.52521177,0,1,127.3356746,Intel Core i3,0,256,AMD,Windows,26165
Lenovo,2 in 1 Convertible,8,1.19,11.28811452,1,1,165.6321181,Intel Core i7,0,512,Intel,Windows,34573
Dell,Gaming,16,3.49,11.91783442,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,28961
HP,Notebook,4,1.86,10.39328954,0,0,100.4546699,Intel Core i5,500,0,AMD,Windows,20173
Dell,Notebook,4,2.2,10.27757542,0,0,100.4546699,Intel Core i3,1000,0,AMD,Windows,20199
HP,Notebook,6,2.65,10.31944146,0,1,127.3356746,AMD Processor,2000,0,AMD,Windows,26211
Lenovo,Notebook,4,2.1,9.737612409,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,20320
Acer,Notebook,4,1.45,9.902487052,0,0,111.9352036,Other Intel Processor,0,0,Intel,Others,22855
Lenovo,Notebook,4,1.7,10.52521177,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32888
HP,Workstation,8,3.14,11.52936664,0,0,127.3356746,Intel Core i7,500,0,Nvidia,Windows,25940
Lenovo,2 in 1 Convertible,8,1.42,11.83497418,1,0,209.8006829,Intel Core i7,0,256,Intel,Windows,44344
Toshiba,Notebook,8,1.5,10.85594511,0,1,165.6321181,Intel Core i5,0,256,Intel,Windows,34669
Acer,Netbook,4,1.4,9.570272406,0,0,135.0942112,Other Intel Processor,0,0,Intel,Windows,28117
Lenovo,2 in 1 Convertible,16,1.38,11.4423605,1,0,157.3505121,Intel Core i7,0,512,Intel,Windows,32683
Asus,2 in 1 Convertible,4,1.2,10.48134509,1,0,176.2325736,Other Intel Processor,0,0,Intel,Others,37128
Toshiba,Ultrabook,16,1.36,11.51299106,1,0,165.6321181,Intel Core i7,0,512,Intel,Windows,34522
HP,Notebook,4,2.1,10.5108023,0,1,141.2119981,Intel Core i7,500,0,AMD,Windows,29277
Dell,Gaming,8,2.56,10.68364511,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,29238
Lenovo,Notebook,4,2.2,9.964522443,0,0,141.2119981,AMD Processor,0,256,AMD,Windows,29399
Lenovo,Notebook,8,2.2,10.03701795,0,0,100.4546699,AMD Processor,1000,0,AMD,Windows,20253
Lenovo,Notebook,4,2.1,10.40761648,0,0,141.2119981,Intel Core i5,2000,0,Intel,Windows,29300
Lenovo,Notebook,4,1.9,10.08480861,0,0,100.4546699,Intel Core i3,500,0,Intel,Others,20242
Dell,Notebook,8,2.18,10.65390314,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29245
Acer,2 in 1 Convertible,8,1.6,10.8823158,1,1,165.6321181,Intel Core i5,0,256,Intel,Windows,34663
Lenovo,Workstation,16,2.18,11.501201,0,0,141.2119981,Intel Core i7,0,512,Nvidia,Windows,29055
Lenovo,Notebook,8,1.8,11.0581096,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32769
HP,Notebook,6,2.71,10.46021153,0,1,127.3356746,AMD Processor,2000,0,AMD,Windows,26180
Lenovo,Gaming,8,2.5,11.10565954,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29143
Dell,Notebook,8,1.64,10.96857615,0,0,157.3505121,Intel Core i5,0,256,Nvidia,Others,32789
Dell,Notebook,8,1.98,10.56311104,0,0,141.2119981,Intel Core i5,1000,0,Intel,Others,29265
Asus,Notebook,4,1.5,9.672654513,0,0,157.3505121,Other Intel Processor,0,0,Intel,Windows,33079
Dell,Notebook,16,1.93,11.23865235,0,0,141.2119981,Intel Core i5,0,512,Intel,Windows,29114
Lenovo,Notebook,8,1.87,10.72908062,0,1,157.3505121,Intel Core i5,0,256,Nvidia,Windows,32843
Dell,Notebook,8,1.9,11.04798293,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29156
Lenovo,Notebook,4,2.19,9.672654513,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,20335
Mediacom,Notebook,4,1.4,9.555290852,0,1,161.7253908,Other Intel Processor,32,0,Intel,Windows,34086
HP,Notebook,8,2.63,11.06563786,0,0,127.3356746,Intel Core i7,0,256,Nvidia,Windows,26044
Lenovo,Ultrabook,8,1.17,11.40605469,0,1,209.8006829,Intel Core i7,0,512,Intel,Windows,44440
HP,2 in 1 Convertible,8,1.58,10.70490709,1,1,117.8265301,Intel Core i5,0,256,Intel,Windows,23995
Lenovo,Ultrabook,8,1.32,11.28811452,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,32717
Dell,Gaming,32,4.36,12.1806155,0,0,254.6713491,Intel Core i7,1000,1000,Nvidia,Windows,54317
MSI,Gaming,8,2.7,11.18229434,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,26018
Lenovo,Notebook,4,1.9,10.16976231,0,0,100.4546699,Intel Core i5,1000,0,Intel,Others,20223
Dell,Notebook,8,2.2,10.55342238,0,0,141.2119981,Intel Core i5,1000,128,AMD,Windows,29267
Dell,2 in 1 Convertible,4,1.71,10.45099374,1,0,165.6321181,Intel Core i3,1000,0,Intel,Windows,34760
Dell,Notebook,8,2.32,10.35486967,0,0,100.4546699,Intel Core i5,1000,0,AMD,Others,20182
HP,Notebook,4,2.1,10.16792352,0,0,141.2119981,AMD Processor,1000,0,AMD,Windows,29353
Acer,Gaming,16,4.2,11.54342363,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,25937
Dell,Notebook,12,2.25,10.45099374,0,0,100.4546699,Intel Core i5,1000,0,Intel,Windows,20160
HP,Notebook,6,2.1,10.45253339,0,0,141.2119981,AMD Processor,1000,128,AMD,Windows,29290
Acer,Notebook,4,2.4,10.3017105,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20194
Lenovo,Notebook,8,1.44,10.84249431,0,1,165.6321181,Intel Core i5,0,256,Intel,Windows,34672
Lenovo,Notebook,4,1.85,10.63357207,0,0,141.2119981,Intel Core i7,1000,0,Intel,Windows,29249
HP,Workstation,16,2.6,11.76667054,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,28995
Dell,2 in 1 Convertible,8,1.55,10.46628456,1,0,165.6321181,Intel Core i5,1000,0,Intel,Windows,34757
MSI,Gaming,16,1.8,11.62262162,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29028
Acer,Notebook,4,2.4,9.993667504,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,20263
Dell,Notebook,8,2,11.07145425,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29151
Dell,Notebook,8,2,10.47534807,0,0,100.4546699,Intel Core i3,0,256,Intel,Windows,20155
Toshiba,Notebook,8,1.25,11.31184669,1,1,157.3505121,Intel Core i5,0,256,Intel,Windows,32712
Lenovo,2 in 1 Convertible,8,1.7,10.8823158,1,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32808
Lenovo,Workstation,16,2.5,12.0769357,0,1,282.4239962,Intel Core i7,0,1000,Nvidia,Windows,60557
